20230101T000012.600000,1,1,1075.962360807186,6.588369305827751e-14,-228.7028598995353,0,0,0
20230101T000012.600000,0,0,0,0,0,0,0,0
20230101T000012.700000,1,1,1059.616074872236,-186.8389031923761,-228.7028598995353,0,0,0
20230101T000012.700000,0,0,0,0,0,0,0,0
20230101T000012.800000,1,1,1011.073890693898,-368.0008008562987,-228.7028598995353,0,0,0
20230101T000012.800000,0,0,0,0,0,0,0,0
20230101T000012.900000,1,1,931.8107379749015,-537.9811804035929,-228.7028598995353,0,0,0
20230101T000012.900000,0,0,0,0,0,0,0,0
20230101T000013,1,1,824.2349875015219,-691.6152740159371,-228.7028598995353,0,0,0
20230101T000013,0,0,0,0,0,0,0,0
20230101T000013.100000,1,1,706.635644926484,842.1355684962639,-38.38944637275107,0,0,0
20230101T000013.100000,0,0,0,0,0,0,0,0
20230101T000013.200000,1,1,842.1355684962639,706.6356449264841,-38.38944637275107,0,0,0
20230101T000013.200000,0,0,0,0,0,0,0,0
20230101T000013.300000,1,1,952.0476289584441,549.6649548605028,-38.38944637275107,0,0,0
20230101T000013.300000,0,0,0,0,0,0,0,0
20230101T000013.400000,1,1,1033.032203974067,375.9929732849728,-38.38944637275107,0,0,0
20230101T000013.400000,0,0,0,0,0,0,0,0
20230101T000013.500000,1,1,1082.628618211457,190.8966354778037,-38.38944637275107,0,0,0
20230101T000013.500000,0,0,0,0,0,0,0,0
20230101T000013.600000,1,1,1099.329909721005,6.73145427573389e-14,-38.38944637275107,0,0,0
20230101T000013.600000,0,0,0,0,0,0,0,0
20230101T000013.700000,1,1,1082.628618211457,-190.8966354778036,-38.38944637275107,0,0,0
20230101T000013.700000,0,0,0,0,0,0,0,0
20230101T000013.800000,1,1,1033.032203974068,-375.9929732849727,-38.38944637275107,0,0,0
20230101T000013.800000,0,0,0,0,0,0,0,0
20230101T000013.900000,1,1,952.0476289584442,-549.6649548605025,-38.38944637275107,0,0,0
20230101T000013.900000,0,0,0,0,0,0,0,0
20230101T000014,1,1,842.1355684962639,-706.6356449264841,-38.38944637275107,0,0,0
20230101T000014,0,0,0,0,0,0,0,0
20230101T000014.100000,1,1,700.1852493408296,834.4482863834064,153.090411056072,0,0,0
20230101T000014.100000,0,0,0,0,0,0,0,0
20230101T000014.200000,1,1,834.4482863834064,700.1852493408297,153.090411056072,0,0,0
20230101T000014.200000,0,0,0,0,0,0,0,0
20230101T000014.300000,1,1,943.3570344954302,544.6474378078639,153.090411056072,0,0,0
20230101T000014.300000,0,0,0,0,0,0,0,0
20230101T000014.400000,1,1,1023.602356476003,372.5607894820077,153.090411056072,0,0,0
20230101T000014.400000,0,0,0,0,0,0,0,0
20230101T000014.500000,1,1,1072.746038822837,189.1540700925967,153.090411056072,0,0,0
20230101T000014.500000,0,0,0,0,0,0,0,0
20230101T000014.600000,1,1,1089.294875615728,6.670007413752074e-14,153.090411056072,0,0,0
20230101T000014.600000,0,0,0,0,0,0,0,0
20230101T000014.700000,1,1,1072.746038822837,-189.1540700925966,153.090411056072,0,0,0
20230101T000014.700000,0,0,0,0,0,0,0,0
20230101T000014.800000,1,1,1023.602356476003,-372.5607894820076,153.090411056072,0,0,0
20230101T000014.800000,0,0,0,0,0,0,0,0
20230101T000014.900000,1,1,943.3570344954303,-544.6474378078635,153.090411056072,0,0,0
20230101T000014.900000,0,0,0,0,0,0,0,0
20230101T000015,1,1,834.4482863834064,-700.1852493408297,153.090411056072,0,0,0
